symbol,name,market,sector,industry,theme,note
7014.T,名村造船所,JP,輸送用機器,自動車・輸送機,輸送用機器,スタンダード（内国株式）
7018.T,内海造船,JP,輸送用機器,自動車・輸送機,輸送用機器,スタンダード（内国株式）
7021.T,ニッチツ,JP,機械,機械,機械,スタンダード（内国株式）
7022.T,サノヤスホールディングス,JP,機械,機械,機械,スタンダード（内国株式）
7030.T,スプリックス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7031.T,インバウンドテック,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7033.T,マネジメントソリューションズ,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
7034.T,プロレド・パートナーズ,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
7035.T,ａｎｄ ｆａｃｔｏｒｙ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7036.T,イーエムネットジャパン,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7037.T,テノ．ホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7038.T,フロンティア・マネジメント,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
7039.T,ブリッジインターナショナルグループ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7040.T,サン・ライフホールディング,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7041.T,ＣＲＧホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7042.T,アクセスグループ・ホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7043.T,アルー,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7044.T,ピアラ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7046.T,ＴＤＳＥ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7047.T,ポート,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7048.T,ベルトラ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7049.T,識学,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7050.T,フロンティアインターナショナル,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7057.T,エヌ・シー・エヌ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7058.T,共栄セキュリティーサービス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7059.T,コプロ・ホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
7060.T,ギークス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7061.T,日本ホスピスホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7062.T,フレアス,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7063.T,Ｂｉｒｄｍａｎ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7064.T,ハウテレビジョン,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7065.T,ユーピーアール,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7066.T,ピアズ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7067.T,ブランディングテクノロジー,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7068.T,フィードフォースグループ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7069.T,サイバー・バズ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7071.T,アンビスホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
7072.T,インティメート・マージャー,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7073.T,ジェイック,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7074.T,トゥエンティーフォーセブンホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7075.T,ＱＬＳホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7077.T,ＡＬｉＮＫインターネット,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7078.T,ＩＮＣＬＵＳＩＶＥ Ｈｏｌｄｉｎｇｓ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7079.T,ＷＤＢココ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7080.T,スポーツフィールド,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7081.T,コーユーレンティア,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7082.T,ジモティー,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7083.T,ＡＨＣグループ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7084.T,Ｓｍｉｌｅ Ｈｏｌｄｉｎｇｓ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7085.T,カーブスホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
7087.T,ウイルテック,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
7089.T,フォースタートアップス,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7090.T,リグア,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7091.T,リビングプラットフォーム,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7093.T,アディッシュ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7094.T,ＮｅｘＴｏｎｅ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7095.T,Ｍａｃｂｅｅ Ｐｌａｎｅｔ,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
7096.T,ステムセル研究所,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7097.T,さくらさくプラス,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
7102.T,日本車輌製造,JP,輸送用機器,自動車・輸送機,輸送用機器,プライム（内国株式）
7110.T,クラシコム,JP,小売業,小売,小売業,グロース（内国株式）
7111.T,ＩＮＥＳＴ,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
7112.T,キューブ,JP,小売業,小売,小売業,グロース（内国株式）
7114.T,フーディソン,JP,卸売業,商社・卸売,卸売業,グロース（内国株式）
7115.T,アルファパーチェス,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
7119.T,ハルメクホールディングス,JP,小売業,小売,小売業,グロース（内国株式）
7120.T,ＳＨＩＮＫＯ,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
7122.T,近畿車輛,JP,輸送用機器,自動車・輸送機,輸送用機器,スタンダード（内国株式）
7126.T,グローバルスタイル,JP,小売業,小売,小売業,スタンダード（内国株式）
7127.T,一家ホールディングス,JP,小売業,小売,小売業,スタンダード（内国株式）
7128.T,ユニソルホールディングス,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
7129.T,ミアヘルサホールディングス,JP,小売業,小売,小売業,スタンダード（内国株式）
7130.T,ヤマエグループホールディングス,JP,卸売業,商社・卸売,卸売業,プライム（内国株式）
7131.T,のむら産業,JP,卸売業,商社・卸売,卸売業,スタンダード（内国株式）
7133.T,ＨＹＵＧＡ ＰＲＩＭＡＲＹ ＣＡＲＥ,JP,小売業,小売,小売業,グロース（内国株式）
7134.T,アップガレージグループ,JP,小売業,小売,小売業,スタンダード（内国株式）
7135.T,ジャパンクラフトホールディングス,JP,小売業,小売,小売業,スタンダード（内国株式）
7138.T,ＴＯＲＩＣＯ,JP,小売業,小売,小売業,グロース（内国株式）
7140.T,ペットゴー,JP,小売業,小売,小売業,グロース（内国株式）
7148.T,ＦＰＧ,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,プライム（内国株式）
7150.T,島根銀行,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
7157.T,ライフネット生命保険,JP,保険業,金融（除く銀行）,保険業,プライム（内国株式）
7161.T,じもとホールディングス,JP,銀行業,銀行,銀行業,スタンダード（内国株式）
7162.T,アストマックス,JP,電気・ガス業,電力・ガス,電気・ガス業,スタンダード（内国株式）
